,unit_name,date,unit_work,unit_parks,unit_retail,unit_grocery,unit_transit,unit_residential,subunit_name,subunit_work,subunit_parks,subunit_retail,subunit_grocery,subunit_transit,subunit_residential
212,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Collier County,-0.44,-0.62,-0.56,-0.29,-0.56,0.14
213,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Columbia County,-0.25,-0.41,-0.36,,-0.25,
214,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,DeSoto County,-0.26,-0.28,-0.35,-0.21,,0.12
215,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Dixie County,-0.31,,-0.3,,,
216,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Duval County,-0.33,-0.26,-0.36,-0.13,-0.4,0.1
217,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Escambia County,-0.32,-0.11,-0.38,-0.1,-0.47,
218,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Flagler County,-0.4,-0.34,-0.44,-0.16,,0.1
219,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Franklin County,-0.3,-0.14,-0.56,-0.12,,
220,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Gadsden County,-0.31,,-0.24,-0.1,-0.36,0.14
221,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Gilchrist County,-0.24,,-0.26,,,
222,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Glades County,-0.3,-0.65,-0.62,,-0.39,
223,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Gulf County,-0.16,,-0.28,,,
224,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Hamilton County,-0.24,,-0.16,,-0.28,
225,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Hardee County,-0.29,-0.3,-0.3,-0.29,,
226,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Hendry County,-0.28,-0.42,-0.34,-0.1,,0.12
227,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Hernando County,-0.36,-0.1,-0.36,-0.16,-0.37,0.1
228,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Highlands County,-0.36,-0.49,-0.44,-0.21,,
229,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Hillsborough County,-0.42,-0.53,-0.52,-0.3,-0.67,0.14
230,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Holmes County,-0.18,,-0.19,-0.12,,
231,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Indian River County,-0.38,-0.3,-0.46,-0.29,-0.47,0.11
232,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Jackson County,-0.32,,-0.29,-0.11,-0.32,0.12
233,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Jefferson County,-0.28,,-0.2,-0.1,,
234,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Lafayette County,-0.28,,,,,
235,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Lake County,-0.41,-0.24,-0.42,-0.24,-0.57,0.12
236,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Lee County,-0.41,-0.6,-0.55,-0.28,-0.69,0.12
237,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Leon County,-0.36,,-0.45,-0.22,-0.5,0.11
238,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Levy County,-0.31,-0.2,-0.35,-0.12,,0.12
239,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Liberty County,-0.28,,,,,
240,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Madison County,-0.31,,-0.41,,-0.26,
241,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Manatee County,-0.36,-0.28,-0.48,-0.22,-0.63,0.11
242,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Marion County,-0.34,-0.4,-0.41,-0.21,-0.31,
243,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Martin County,-0.37,-0.28,-0.5,-0.28,-0.59,0.12
244,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Miami-Dade County,-0.46,-0.77,-0.57,-0.35,-0.71,0.18
245,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Monroe County,-0.55,-0.76,-0.74,-0.47,-0.76,0.15
246,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Nassau County,-0.34,-0.24,-0.4,-0.18,-0.68,0.1
247,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Okaloosa County,-0.32,,-0.39,-0.14,-0.62,
248,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Okeechobee County,-0.33,-0.23,-0.37,-0.1,-0.84,0.11
249,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Orange County,-0.53,-0.59,-0.7,-0.42,-0.8,0.17
250,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Osceola County,-0.54,-0.49,-0.64,-0.4,-0.65,0.18
251,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Palm Beach County,-0.4,-0.65,-0.49,-0.23,-0.61,0.15
252,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Pasco County,-0.35,-0.1,-0.4,-0.24,-0.25,0.11
253,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Pinellas County,-0.39,-0.16,-0.51,-0.25,-0.44,0.12
254,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Polk County,-0.38,-0.28,-0.4,-0.22,-0.29,0.11
255,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Putnam County,-0.33,-0.2,-0.23,-0.15,,
256,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Santa Rosa County,-0.32,0.17,-0.28,-0.13,,
257,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Sarasota County,-0.41,-0.59,-0.52,-0.28,-0.28,0.11
258,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Seminole County,-0.42,-0.19,-0.48,-0.21,-0.74,0.13
259,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,St. Johns County,-0.41,-0.53,-0.48,-0.13,-0.34,0.11
260,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,St. Lucie County,-0.34,-0.22,-0.4,-0.14,-0.52,0.11
261,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Sumter County,-0.45,-0.31,-0.5,-0.21,-0.36,0.1
262,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Suwannee County,-0.27,,-0.28,-0.14,-0.42,0.11
263,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Taylor County,-0.25,,-0.34,,,
264,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Union County,-0.35,,-0.44,,,
265,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Volusia County,-0.38,-0.1,-0.42,-0.19,-0.39,0.1
266,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Wakulla County,-0.2,0.2,-0.25,-0.2,,0.16
267,Florida,2020-03-29,-0.41,-0.48,-0.5,-0.26,-0.63,0.13,Walton County,-0.31,-0.29,-0.46,-0.23,-0.21,
268,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Appling County,-0.19,,-0.28,-0.16,,
269,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Atkinson County,-0.26,,-0.29,0.12,,
270,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Bacon County,-0.2,,-0.26,-0.15,,
271,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Baldwin County,-0.31,,-0.34,-0.2,,0.13
272,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Banks County,-0.19,,-0.35,,,
273,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Barrow County,-0.34,-0.37,-0.35,-0.12,,0.11
274,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Bartow County,-0.33,0.4,-0.42,,-0.25,
275,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Ben Hill County,-0.3,,-0.28,,,
276,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Berrien County,-0.2,,-0.28,,,
277,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Bibb County,-0.32,0.36,-0.43,-0.16,-0.27,0.1
278,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Bleckley County,-0.37,,-0.31,,,
279,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Brantley County,-0.28,,-0.27,,,
280,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Brooks County,-0.23,,-0.38,,,
281,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Bryan County,-0.36,,-0.45,-0.19,-0.29,0.18
282,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Bulloch County,-0.35,,-0.41,-0.12,,
283,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Burke County,-0.14,-0.23,-0.24,,,
284,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Butts County,-0.31,,-0.3,,-0.13,
285,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Camden County,-0.3,,-0.35,,-0.29,0.16
286,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Candler County,-0.24,,-0.57,-0.2,,
287,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Carroll County,-0.36,0.12,-0.38,-0.18,-0.25,0.1
288,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Catoosa County,-0.33,0.14,-0.38,,,0.16
289,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Charlton County,-0.25,,-0.31,,,
290,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Chatham County,-0.41,-0.32,-0.5,-0.24,-0.48,0.11
291,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Chattahoochee County,-0.36,,-0.53,-0.39,,
292,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Chattooga County,-0.42,,-0.15,,,
293,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Cherokee County,-0.4,0.59,-0.39,-0.2,,0.12
294,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Clarke County,-0.41,-0.21,-0.51,-0.24,-0.3,0.12
295,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Clayton County,-0.33,0.15,-0.3,-0.18,-0.8,0.11
296,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Clinch County,-0.25,,,,,
297,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Cobb County,-0.41,-0.47,-0.49,-0.22,-0.38,0.13
298,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Coffee County,-0.23,,-0.41,,,0.11
299,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Colquitt County,-0.25,,-0.31,,,0.13
300,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Columbia County,-0.37,-0.2,-0.35,,-0.44,0.11
301,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Cook County,-0.21,,-0.17,,-0.21,
302,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Coweta County,-0.35,-0.56,-0.46,-0.16,-0.15,0.11
303,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Crawford County,-0.2,,,,,
304,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Crisp County,-0.35,,-0.28,-0.22,-0.1,
305,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Dade County,-0.23,,-0.49,,-0.16,
306,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Dawson County,-0.37,0.17,-0.49,-0.25,,
307,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,DeKalb County,-0.42,-0.15,-0.47,-0.26,-0.27,0.13
308,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Decatur County,-0.19,,-0.24,-0.1,,
309,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Dodge County,-0.26,,-0.26,,,
310,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Dooly County,-0.21,,-0.59,-0.25,-0.28,
311,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Dougherty County,-0.34,-0.37,-0.51,-0.24,-0.3,0.11
312,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Douglas County,-0.37,,-0.4,-0.26,-0.28,0.11
313,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Early County,-0.27,,-0.73,-0.23,,
314,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Effingham County,-0.33,,-0.28,,,0.16
315,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Elbert County,-0.25,,-0.13,,,
316,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Emanuel County,,,-0.21,0.17,,
317,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Evans County,-0.23,,-0.22,,,
318,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Fannin County,-0.38,0.38,-0.45,-0.21,,
319,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Fayette County,-0.43,0.25,-0.4,-0.29,,0.13
320,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Floyd County,-0.28,0.28,-0.36,,,
321,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Forsyth County,-0.42,,-0.45,-0.32,,0.13
322,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Franklin County,-0.28,-0.22,-0.42,-0.15,-0.22,
323,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Fulton County,-0.43,-0.44,-0.54,-0.26,-0.47,0.13
324,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Gilmer County,-0.33,,-0.45,-0.31,,
325,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Glynn County,-0.4,-0.32,-0.45,-0.22,-0.39,0.1
326,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Gordon County,-0.33,,-0.3,,-0.2,0.15
327,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Grady County,-0.35,,-0.35,,,
328,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Greene County,-0.36,,-0.17,-0.13,,
329,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Gwinnett County,-0.46,,-0.5,-0.24,-0.42,0.15
330,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Habersham County,-0.27,,-0.35,-0.1,,0.13
331,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Hall County,-0.34,0.51,-0.39,-0.19,-0.2,0.1
332,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Hancock County,-0.24,,,,,
333,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Haralson County,-0.33,-0.29,-0.27,,-0.22,
334,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Harris County,-0.41,,,,,0.13
335,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Hart County,-0.17,,-0.18,,,
336,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Heard County,-0.31,,,,,
337,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Henry County,-0.41,0.22,-0.42,-0.13,,0.12
338,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Houston County,-0.36,,-0.39,-0.15,,0.1
339,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Irwin County,-0.26,,,,,
340,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Jackson County,-0.3,,-0.61,-0.38,-0.22,0.16
341,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Jasper County,,,-0.39,,,
342,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Jeff Davis County,-0.21,,-0.27,-0.12,,
343,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Jefferson County,-0.13,,-0.28,,,
344,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Jenkins County,-0.25,,-0.33,,,
345,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Johnson County,-0.26,,,,,
346,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Jones County,-0.38,,-0.25,,,
347,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Lamar County,-0.36,,-0.34,,,
348,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Lanier County,-0.35,,-0.43,,,
349,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Laurens County,-0.31,,-0.42,-0.15,-0.27,0.14
350,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Lee County,-0.28,,-0.45,-0.21,,0.11
351,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Liberty County,-0.27,-0.17,-0.32,-0.17,-0.22,0.1
352,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Lincoln County,-0.27,,,,,
353,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Long County,-0.3,,,,,
354,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Lowndes County,-0.29,-0.13,-0.45,-0.17,-0.21,
355,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Lumpkin County,-0.37,,-0.35,0.19,,
356,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Macon County,-0.22,,-0.35,,,
357,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Madison County,-0.24,,-0.51,-0.17,,
358,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Marion County,-0.27,,,0.12,,
359,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,McDuffie County,-0.18,,-0.14,,-0.21,
360,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,McIntosh County,-0.39,,-0.49,,,
361,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Meriwether County,-0.26,,-0.21,,,
362,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Miller County,-0.3,0.8,,,,
363,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Mitchell County,-0.13,,-0.21,-0.25,,
364,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Monroe County,-0.32,0.11,-0.39,,-0.35,
365,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Montgomery County,-0.26,,,,,
366,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Morgan County,-0.3,,-0.33,-0.14,-0.27,
367,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Murray County,-0.25,,-0.18,,,0.13
368,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Muscogee County,-0.29,0.19,-0.44,,-0.56,
369,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Newton County,-0.36,-0.13,-0.31,-0.14,,0.1
370,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Oconee County,-0.37,,-0.46,,,
371,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Oglethorpe County,-0.41,,,,,
372,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Paulding County,-0.36,-0.55,-0.34,-0.25,,0.11
373,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Peach County,-0.33,,-0.39,-0.16,-0.24,
374,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Pickens County,-0.3,,-0.27,-0.16,,
375,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Pierce County,-0.26,,-0.48,-0.14,,
376,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Pike County,-0.38,,-0.38,,,
377,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Polk County,-0.31,,-0.21,,,0.12
378,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Pulaski County,-0.31,,-0.54,-0.12,,
379,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Putnam County,-0.28,,,,-0.59,
380,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Rabun County,-0.4,0.37,-0.42,,,
381,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Randolph County,-0.32,0.8,,,,
382,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Richmond County,-0.31,0.26,-0.4,,-0.51,
383,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Rockdale County,-0.39,-0.18,-0.43,-0.11,,0.12
384,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Schley County,-0.36,,,,,
385,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Screven County,-0.29,,-0.37,,,
386,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Seminole County,-0.22,,,-0.18,,
387,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Spalding County,-0.31,,-0.27,-0.13,,
388,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Stephens County,-0.27,,-0.24,,,
389,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Sumter County,-0.21,,-0.29,-0.25,,
390,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Talbot County,-0.29,,,,,
391,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Tattnall County,-0.23,,-0.32,,,
392,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Taylor County,-0.15,,,,,
393,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Telfair County,-0.28,,-0.55,,,
394,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Terrell County,-0.33,,-0.27,-0.17,,
395,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Thomas County,-0.28,,-0.35,,,0.15
396,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Tift County,-0.25,,-0.4,-0.26,-0.24,0.14
397,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Toombs County,-0.23,,-0.31,-0.12,,
398,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Towns County,-0.22,,-0.38,,,
399,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Treutlen County,-0.26,,,,,
400,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Troup County,-0.27,,-0.36,-0.1,-0.28,0.1
401,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Turner County,-0.23,,-0.61,0.23,-0.22,
402,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Twiggs County,-0.36,,,,,
403,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Union County,-0.36,0.22,-0.3,0.11,,
404,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Upson County,-0.36,,-0.25,,,
405,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Walker County,-0.28,-0.28,-0.2,,,0.15
406,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Walton County,-0.35,,-0.28,,,
407,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Ware County,-0.23,,-0.39,-0.18,,0.11
408,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Warren County,-0.32,,,,,
409,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Washington County,-0.13,,-0.12,-0.31,,
410,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Wayne County,-0.33,,-0.3,,,
411,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,White County,-0.29,-0.16,-0.43,,,
412,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Whitfield County,-0.25,-0.45,-0.34,,-0.23,
413,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Wilcox County,-0.24,,,0.13,,
414,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Wilkes County,-0.22,,-0.31,-0.14,,
415,Georgia,2020-03-29,-0.37,,-0.42,-0.17,-0.52,0.11,Wilkinson County,-0.24,,,,,
416,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Adams County,-0.27,,-0.42,-0.15,-0.3,0.16
417,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Alexander County,-0.3,,,,,
418,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Bond County,-0.21,,-0.36,,,
419,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Boone County,-0.38,,-0.41,-0.23,-0.65,0.21
420,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Bureau County,-0.25,,-0.43,,,
421,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Carroll County,-0.32,,-0.6,,,
422,Illinois,2020-03-29,-0.39,-0.29,-0.53,-0.24,-0.55,0.13,Cass County,,,-0.21,-0.1,,
